epoch,vae_loss,disc_loss,time_consumed
252,6263.1826171875,0.1312675476,127.95
253,6283.2475585938,0.1152141020,128.65
254,6277.7812500000,0.1128650308,127.79
255,6234.4633789062,0.0734099224,127.77
256,6254.4321289062,0.0992295444,126.76
257,6263.5751953125,0.1316420436,126.86
258,6254.0537109375,0.0971774533,128.88
259,6287.9335937500,0.1299938112,127.37
260,6235.8930664062,0.0879037753,128.88
261,6263.0981445312,0.1074065194,126.56
262,6289.0815429688,0.1451359391,127.08
263,6307.2968750000,0.1367904246,127.49
264,6316.2583007812,0.1332734227,127.63
265,6306.4155273438,0.1219359562,126.43
266,6274.3198242188,0.0866983980,128.02
267,6281.2080078125,0.0943527892,127.87
268,6281.0366210938,0.0899489895,127.87
269,6281.9599609375,0.1071496382,127.98
270,6312.6621093750,0.1380546838,127.53
271,6295.2836914062,0.0986511707,127.30
272,6267.9648437500,0.0945376232,127.78
273,6321.9208984375,0.1147572175,128.02
274,6314.4990234375,0.0973990038,128.37
275,6017.7319335938,0.1077521518,127.18
276,6001.5795898438,0.0982688367,127.27
277,5968.0234375000,0.0789429098,127.32
278,5978.4594726562,0.0625078231,126.94
279,5970.0102539062,0.0989077017,127.79
280,6002.9409179688,0.0774314031,127.85
281,6020.4785156250,0.1032751799,128.40
282,6043.1445312500,0.1215871572,127.15
283,6012.5898437500,0.0764145702,126.85
284,6035.9609375000,0.0996145979,127.02
285,6015.2265625000,0.0736229792,127.21
286,6028.0629882812,0.0787760168,127.40
287,6012.1123046875,0.0831656680,126.73
288,6024.8647460938,0.0800719559,127.13
289,6048.0449218750,0.0853239223,126.83
290,6008.1831054688,0.0580122322,127.86
291,6046.1020507812,0.0962494463,127.16
292,6020.8022460938,0.0832557455,127.66
293,6021.7636718750,0.0757756755,127.85
294,6053.5390625000,0.1067767590,127.61
295,5999.5874023438,0.0986852273,126.26
296,6017.5971679688,0.0536392517,126.73
297,6064.0205078125,0.1016390026,127.70
298,6036.0561523438,0.0965347812,127.68
299,6014.2392578125,0.0733360723,127.65
300,5790.6928710938,0.0851314291,127.18
301,5758.8134765625,0.0858283639,127.02
302,5770.0908203125,0.1062670052,127.87
303,5762.9956054688,0.0730077252,127.24
304,5780.0693359375,0.0758651569,127.08
305,5732.2299804688,0.0699894205,126.86
306,5771.7338867188,0.0868713483,128.17
307,5748.1357421875,0.0791419297,128.39
308,5748.0917968750,0.0549465269,126.86
309,5724.9238281250,0.0555645823,127.27
310,5680.8872070312,0.0291008856,127.81
311,5810.6137695312,0.0940415934,127.44
312,5767.1440429688,0.0875850692,127.08
313,5785.4204101562,0.0767471120,127.39
314,5810.7558593750,0.0871303454,127.43
315,5748.1699218750,0.0646969378,126.64
316,5787.3183593750,0.0990476385,127.12
317,5729.8437500000,0.0378277488,127.81
318,5748.3637695312,0.0448918603,127.09
319,5761.9575195312,0.0498212725,126.93
320,5767.5146484375,0.0832652375,127.62
321,5786.4218750000,0.0631772876,128.60
322,5803.0507812500,0.0908604860,128.14
323,5760.3569335938,0.0542646982,127.34
324,5780.4907226562,0.0807125792,127.57
325,5525.1518554688,0.0810592547,127.33
326,5461.6586914062,0.0477250777,127.50
327,5493.9340820312,0.0601204485,127.34
328,5454.7866210938,0.0811425894,127.35
329,5385.2534179688,0.0140184425,128.62
330,5394.6816406250,0.0138541833,127.02
331,5368.1660156250,0.0299888253,127.72
332,5499.4311523438,0.1341613531,128.45
333,5542.8286132812,0.1067393795,127.22
334,5537.6171875000,0.0947645009,127.58
335,5517.5888671875,0.0706783980,127.65
336,5454.5971679688,0.0471565798,126.61
337,5485.2880859375,0.0631919131,127.49
338,5449.2329101562,0.0401917510,127.07
339,5505.0717773438,0.0679348484,126.91
340,5497.4770507812,0.0753266364,127.87
341,5428.1699218750,0.0096572638,127.59
342,5499.1455078125,0.0411217585,126.94
343,5475.1103515625,0.0498942137,126.89
344,5485.7167968750,0.0758183897,128.00
345,5484.7568359375,0.0516789220,127.52
346,5463.3095703125,0.0472628549,128.44
347,5408.7031250000,0.0115894834,126.69
348,5540.7241210938,0.0928114206,127.24
349,5503.4785156250,0.0845913216,126.81
350,5232.6220703125,0.0557608977,126.81
351,5254.7578125000,0.0573413335,127.36
352,5245.3769531250,0.0817045644,127.24
353,5238.4677734375,0.0809429660,127.72
354,5235.1582031250,0.0291131828,127.48
355,5285.2001953125,0.0661418661,126.88
356,5282.8496093750,0.0574925654,126.86
357,5302.7670898438,0.0631056651,127.56
358,5257.1372070312,0.0564390458,126.15
359,5283.3906250000,0.0874897540,127.46
360,5179.3691406250,0.0138232168,126.56
361,5238.1430664062,0.0389947891,127.51
362,5227.3598632812,0.0290844627,128.16
363,5275.1474609375,0.0642512068,127.65
364,5258.4150390625,0.0807195529,127.68
365,5278.5166015625,0.0861477777,127.79
366,5247.6108398438,0.0779584721,127.55
367,5236.7856445312,0.0520770736,128.26
368,5264.9379882812,0.0479933061,128.57
369,5298.4565429688,0.0744131580,125.64
370,5310.7988281250,0.0735631883,127.79
371,5270.0996093750,0.0584406555,127.94
372,5276.9003906250,0.0420351624,127.08
373,5209.6093750000,0.0410009734,127.05
374,5272.6630859375,0.0661088228,129.31
375,5033.9584960938,0.0747797936,127.93
376,5011.9252929688,0.0505882204,126.95
377,5036.4189453125,0.0788599551,127.40
378,5026.0805664062,0.0530422851,128.03
379,5038.8920898438,0.0666885525,127.44
380,5011.0532226562,0.0685173571,128.38
381,5057.7636718750,0.0510775484,126.90
382,5054.1206054688,0.0678488165,127.22
383,5036.9145507812,0.0472584516,127.40
384,5003.9790039062,0.0537142605,126.67
385,5008.7045898438,0.0432407223,126.58
386,5015.6357421875,0.0669474900,128.42
387,5012.3193359375,0.0636860579,128.24
388,5010.8959960938,0.0566332638,127.76
389,5004.3359375000,0.0596101731,126.95
390,5034.3022460938,0.0751307681,127.19
391,5008.2431640625,0.0521150865,127.69
392,5035.4423828125,0.0564635694,128.65
393,5010.8735351562,0.0340400003,127.40
394,5006.1855468750,0.0394880697,127.09
395,5035.2968750000,0.0356639214,127.11
396,5016.4492187500,0.0399844907,127.87
397,5074.0546875000,0.0742976218,127.01
398,5025.6328125000,0.0688733906,127.71
399,5014.6577148438,0.0384727046,127.79
