epoch,vae_loss,disc_loss,time_consumed
63,5564.0327148438,0.3086105883,31.41
64,5572.9804687500,0.3869955242,30.90
65,5541.1816406250,0.1449241936,31.35
66,5553.4375000000,0.1785556376,31.10
67,5558.7094726562,0.3006917238,30.48
68,5583.2631835938,0.3514927030,30.92
69,5577.8769531250,0.3517045081,30.50
70,5540.3232421875,0.0744755268,31.21
71,5546.0991210938,0.2700679004,31.01
72,5564.3896484375,0.2668697834,31.27
73,5575.2675781250,0.2216986418,30.77
74,5543.3847656250,0.3020039201,30.98
75,5028.6640625000,0.2773333192,31.08
76,5018.1733398438,0.2362688631,30.81
77,5030.5795898438,0.3565064669,31.46
78,5010.8398437500,0.2452173233,31.31
79,5038.1279296875,0.2690004110,30.98
80,5050.0610351562,0.5070632100,31.08
81,4986.5019531250,0.0630027428,30.69
82,5050.5244140625,0.3212120235,31.48
83,5016.6010742188,0.2997701764,30.84
84,4999.7456054688,0.1764424145,30.63
85,5023.7436523438,0.1990624666,30.55
86,5009.0122070312,0.1550178230,31.00
87,5033.4443359375,0.3727082312,31.35
88,5030.3686523438,0.2805353403,30.57
89,5045.4462890625,0.3315468729,31.04
90,5062.3911132812,0.5428872705,30.58
91,5029.1704101562,0.2826797962,30.51
92,5034.7475585938,0.2467752546,30.49
93,5050.7265625000,0.4925010502,30.86
94,5010.4492187500,0.3043086231,30.79
95,4944.0258789062,0.0015689434,31.25
96,4991.6743164062,0.0795521438,30.83
97,5001.4775390625,0.1383689940,30.84
98,5004.3056640625,0.2049966305,30.55
99,5014.0268554688,0.2428541929,30.78
100,4525.3256835938,0.2223110348,30.77
101,4475.2958984375,0.1897830069,30.53
102,4552.1904296875,0.4305561483,30.51
103,4551.5937500000,0.3934596777,31.01
104,4525.3881835938,0.2403910905,30.47
105,4523.8100585938,0.1830435097,30.53
106,4542.9814453125,0.3259769380,30.67
107,4565.9575195312,0.5199981332,30.64
108,4565.0019531250,0.4446763098,30.82
109,4558.1591796875,0.3860464096,30.48
110,4569.3852539062,0.4329786599,30.62
111,4564.4711914062,0.4056126773,31.19
112,4572.2729492188,0.3934782743,30.74
113,4566.1499023438,0.3814856708,30.90
114,4554.9843750000,0.4581010044,31.27
115,4485.7568359375,0.0509619601,30.66
116,4564.0756835938,0.3636641502,30.89
117,4561.3344726562,0.3382520080,30.52
118,4566.3173828125,0.3506430686,30.65
119,4568.3359375000,0.3966752291,30.70
120,4579.9409179688,0.4948989451,31.08
121,4581.6909179688,0.5365125537,31.43
122,4548.9150390625,0.3185111582,31.00
123,4556.7221679688,0.2430685312,30.52
124,4572.6166992188,0.4196467698,30.56
125,4109.6386718750,0.2509155273,30.58
126,4129.5258789062,0.4464970231,30.88
127,4142.3979492188,0.5250319242,31.19
128,4126.9003906250,0.3462928534,31.07
129,4138.9599609375,0.5067405701,31.18
130,4140.4482421875,0.4764178097,30.63
131,4155.7944335938,0.6030880809,31.20
132,4146.2128906250,0.4456199408,30.74
133,4132.2670898438,0.3958150148,31.17
134,4146.3417968750,0.4606538117,30.72
135,4139.5356445312,0.3933841288,31.13
136,4131.8203125000,0.4299358130,31.62
137,4165.8183593750,0.5342071056,30.77
138,4161.2138671875,0.5232782364,31.00
139,4138.5102539062,0.3507849276,30.65
140,4145.4384765625,0.3459996879,30.64
141,4158.8613281250,0.4575753808,31.00
142,4125.6362304688,0.2574411035,31.58
143,4115.6943359375,0.2475748062,31.08
144,4109.3217773438,0.1772096753,30.63
145,4141.4506835938,0.3319276571,31.22
146,4121.2583007812,0.3990353048,31.07
147,4055.5981445312,0.0365085416,30.67
148,4124.3256835938,0.1921641976,30.93
149,4120.2680664062,0.2940585017,30.64
150,3732.8032226562,0.2856355906,31.03
151,3722.4348144531,0.2793281376,30.54
152,3757.1269531250,0.4781889617,31.06
153,3749.3420410156,0.4173755646,31.09
154,3739.3918457031,0.2991635799,30.85
155,3775.4704589844,0.4826032817,30.69
156,3763.7778320312,0.3894087672,30.68
157,3748.5407714844,0.3421556354,31.13
158,3748.2092285156,0.2132973969,30.48
159,3754.0322265625,0.3248815536,30.71
160,3771.7985839844,0.3458231091,30.61
161,3779.6994628906,0.4062118530,30.77
162,3781.4953613281,0.4423481226,31.02
163,3792.8439941406,0.4414782524,30.94
164,3761.5925292969,0.3066887558,30.48
165,3758.0615234375,0.2917437851,30.99
166,3773.2934570312,0.3625848591,31.45
167,3775.8308105469,0.2886828482,31.68
168,3792.1879882812,0.4087183774,31.43
169,3793.9038085938,0.3867309690,30.66
170,3780.8352050781,0.4863250852,31.18
171,3784.0253906250,0.2811460495,30.88
172,3810.1762695312,0.3459902406,30.47
173,3799.3171386719,0.2967928946,30.60
174,3807.0583496094,0.2752061784,30.85
175,3449.1284179688,0.3341609538,31.51
176,3446.3811035156,0.3458682895,30.69
177,3448.8471679688,0.3288195133,31.16
178,3444.3234863281,0.2110277116,31.25
179,3460.6042480469,0.3755747974,31.14
180,3459.6970214844,0.3510846496,31.30
181,3443.9365234375,0.3116207123,30.70
182,3444.1240234375,0.2898588479,30.97
183,3448.5449218750,0.2327423096,31.03
184,3434.7153320312,0.2031018138,30.91
185,3469.7111816406,0.2693263292,30.92
186,3462.0085449219,0.2807970345,30.98
187,3454.9382324219,0.3197514713,30.74
188,3447.6105957031,0.2596074045,31.01
189,3449.8146972656,0.2100046575,30.50
190,3434.6020507812,0.2335705757,30.86
191,3467.9653320312,0.2911725044,30.82
192,3427.9328613281,0.1379764378,30.65
193,3465.5661621094,0.2375823706,30.85
194,3456.2485351562,0.2611633241,31.01
195,3477.6528320312,0.2059288323,30.52
196,3477.7653808594,0.2782528996,31.25
197,3474.3488769531,0.2473652363,30.75
198,3486.1687011719,0.2607807219,30.49
199,3480.0505371094,0.2113365531,30.55
