epoch,vae_loss,disc_loss,time_consumed
143,7996.2695312500,0.0905746892,31.22
144,7977.6870117188,0.0013139391,31.10
145,8023.8256835938,0.2594593763,31.28
146,8052.3344726562,0.0260224380,31.22
147,8039.0942382812,0.2352401465,31.34
148,7926.9370117188,0.0016722271,30.91
149,7953.0185546875,0.0014743881,31.22
150,7983.5224609375,0.0002850396,30.85
151,7994.3491210938,0.0001763756,31.46
152,7991.6044921875,0.1631584764,31.62
153,8030.2573242188,0.0601571538,31.11
154,8018.3295898438,0.0796630159,31.29
155,7949.9257812500,0.0029166427,30.78
156,8037.1035156250,0.2567147613,31.15
157,7994.3535156250,0.0971955582,31.20
158,8009.0380859375,0.0040998752,30.76
159,8076.5971679688,0.1997774541,30.97
160,8025.5961914062,0.1536033601,31.20
161,8063.7446289062,0.1171122268,30.84
162,8082.1650390625,0.2184520960,31.46
163,8052.1000976562,0.1442535222,30.99
164,8056.9072265625,0.0691500306,31.19
165,8044.8833007812,0.1343154311,31.36
166,8049.5092773438,0.0125493063,31.08
167,8028.1103515625,0.1461808085,31.03
168,8031.8613281250,0.1905795932,30.95
169,8000.6806640625,0.0014784404,31.07
170,7988.4082031250,0.0004056789,31.23
171,7993.9609375000,0.0003421222,31.06
172,8009.4863281250,0.0497964248,31.00
173,8041.2812500000,0.1511629075,31.35
174,7957.1176757812,0.0031409697,31.21
175,8012.1591796875,0.0471236631,31.45
176,8063.5434570312,0.1036712900,31.52
177,8067.7915039062,0.0856345594,31.19
178,8056.1044921875,0.2012530565,31.21
179,8042.8647460938,0.0698978379,30.99
180,7967.8315429688,0.0021056070,31.23
181,8006.0307617188,0.0585613735,31.50
182,8044.6601562500,0.2461639345,31.36
183,7967.1630859375,0.0042421441,31.30
184,8015.8813476562,0.0226514041,31.04
185,8004.0424804688,0.0005397711,31.13
186,8036.3730468750,0.1222946718,30.76
187,7981.2944335938,0.0018134974,31.37
188,8018.1259765625,0.0520393625,31.00
189,8039.4296875000,0.1028258577,30.88
190,8008.7407226562,0.1417655498,31.17
191,7999.3564453125,0.0022920251,31.15
192,8015.2685546875,0.0004363638,31.28
193,8019.0722656250,0.0002754498,31.30
194,8026.9833984375,0.0001336850,30.96
195,8026.6074218750,0.0001130723,31.29
196,8035.3427734375,0.0668644011,30.94
197,7998.5537109375,0.0874187797,31.00
198,7983.1445312500,0.0011555440,31.02
199,7969.6323242188,0.0666321665,31.03
