epoch,vae_loss,disc_loss,time_consumed
59,7607.6591796875,0.1840138435,33.48
60,7611.0893554688,0.2633492053,33.47
61,7617.2709960938,0.2150643319,33.35
62,7576.2348632812,0.2271909118,33.58
63,7508.4096679688,0.2828634083,33.59
64,7544.8862304688,0.1973105818,33.69
65,7569.0693359375,0.2893720865,33.34
66,7838.0898437500,0.2190359980,33.77
67,7661.4321289062,0.2070442736,33.65
68,7626.0898437500,0.1815534830,33.62
69,7594.3510742188,0.1337217540,33.66
70,7626.7231445312,0.1618401706,33.51
71,7434.1899414062,0.1611511409,33.72
72,7577.0385742188,0.1837658137,33.86
73,7582.8374023438,0.1861020476,33.60
74,7558.9199218750,0.1645589471,33.53
75,7644.5332031250,0.1528702229,33.49
76,7654.8793945312,0.1835783571,33.50
77,7839.8872070312,0.1589740962,33.60
78,7549.4599609375,0.0970544517,33.67
79,7527.3471679688,0.1625236571,33.77
80,7566.0146484375,0.1512974799,33.58
81,7597.4687500000,0.1567440033,33.50
82,7648.1274414062,0.1425652951,33.31
83,7521.7783203125,0.2045243084,33.58
84,7497.7207031250,0.1650452912,33.51
85,7648.0302734375,0.2026245743,34.04
86,7627.2993164062,0.1663553566,33.27
87,7588.2802734375,0.1811504215,33.66
88,7602.8828125000,0.1375068277,33.67
89,7556.6445312500,0.1788045764,33.79
90,7618.3115234375,0.1717148274,34.27
91,7698.5458984375,0.1959628165,33.39
92,7735.8964843750,0.1777856052,33.69
93,7783.3647460938,0.1726468652,33.73
94,7880.5971679688,0.1545369029,33.52
95,7783.6723632812,0.1340760440,33.29
96,7682.6694335938,0.1041088700,33.51
97,7703.8500976562,0.1975975335,33.20
98,7857.8266601562,0.1127694324,33.77
99,7788.1831054688,0.1523897499,33.71
100,7815.6650390625,0.1847492009,33.51
101,7734.6401367188,0.0952581763,33.43
102,7609.3793945312,0.1262626052,33.59
103,7695.2226562500,0.1685120016,33.50
104,7580.2426757812,0.1178190410,33.55
105,7637.4179687500,0.1812849045,33.75
106,7768.7353515625,0.1331357360,33.82
107,7721.7211914062,0.1356472224,33.82
108,7638.2387695312,0.1631564796,33.90
109,7690.6040039062,0.1262160689,34.43
110,7685.4072265625,0.1136408299,33.94
111,7625.7729492188,0.0995678231,33.32
112,7744.6684570312,0.1375305355,33.75
113,7703.8076171875,0.1454926878,33.48
114,7741.7866210938,0.0908082724,33.97
115,7762.2998046875,0.0924051628,33.53
116,7802.6528320312,0.1294938028,33.79
117,7595.4882812500,0.0667417720,33.49
118,7312.9536132812,0.1888122559,33.66
119,7351.7426757812,0.1067438051,33.84
120,7505.5063476562,0.1119594723,33.65
121,7676.1372070312,0.1347030103,33.29
122,7777.3613281250,0.1371429414,33.29
123,7446.0991210938,0.1717094034,33.53
124,7574.9619140625,0.0931707993,33.47
125,7600.7768554688,0.0992756039,33.22
126,7576.8974609375,0.1245104745,34.13
127,7744.4985351562,0.0961466059,33.52
128,7617.2734375000,0.1044980362,33.62
129,7438.2500000000,0.0763306394,33.25
130,7613.2924804688,0.1192645580,33.76
131,7468.0395507812,0.1061681136,33.36
132,7665.2924804688,0.1304748505,33.34
133,7691.2041015625,0.2000068724,33.46
134,7721.3330078125,0.1704350710,33.61
135,7743.1347656250,0.0912074894,33.53
136,7825.9506835938,0.1258078963,33.35
137,7925.6176757812,0.0883397684,33.39
138,7831.2714843750,0.1036960185,33.69
139,7739.9355468750,0.1141377985,33.76
140,7782.9575195312,0.1294000745,33.89
141,7670.4331054688,0.1292150021,33.30
142,7606.9868164062,0.0926195607,33.42
143,7672.2583007812,0.1078240722,33.31
144,7759.1552734375,0.1059511974,33.50
145,7659.9604492188,0.1142881289,33.77
146,7575.4418945312,0.1032583788,33.75
147,7505.4951171875,0.1488968134,33.55
148,7901.8574218750,0.1681497693,33.58
149,7526.1420898438,0.0623699762,33.44
150,7746.3500976562,0.0921726897,33.64
151,7821.8452148438,0.1228357106,33.31
152,7666.0161132812,0.1073350832,33.54
153,7726.3276367188,0.0842144638,33.63
154,7968.9501953125,0.1264746934,33.38
155,7686.8872070312,0.0714370683,33.69
156,7829.5039062500,0.1187822819,33.42
157,7906.7729492188,0.0870961621,33.31
158,7894.6757812500,0.0967828855,33.75
159,7994.2636718750,0.1915168315,33.62
160,7918.8686523438,0.0863865018,33.55
161,7831.5205078125,0.0676881894,33.55
162,8210.5839843750,0.0879256949,33.49
163,8081.3500976562,0.0953900069,33.37
164,7878.9980468750,0.0772415176,33.88
165,8132.2631835938,0.1306533366,33.76
166,7834.9853515625,0.0621265471,33.48
167,7791.5610351562,0.0766164139,33.38
168,8021.8408203125,0.1079368591,33.46
169,8217.1806640625,0.0875252932,33.66
170,7718.2934570312,0.0423280969,33.65
171,7686.1704101562,0.0811553821,33.70
172,7986.9492187500,0.0924595594,33.95
173,8088.3139648438,0.0937288553,33.57
174,8265.3681640625,0.0922367126,33.25
175,8130.3979492188,0.0331913196,33.53
176,7895.8789062500,0.0547388420,33.23
177,8240.9716796875,0.1535757780,33.67
178,8085.5073242188,0.1075123474,33.32
179,8190.9350585938,0.1051214114,33.40
180,7894.9609375000,0.0565816648,33.67
181,7899.1767578125,0.0932157561,33.42
182,8108.6074218750,0.0674580857,33.51
183,8081.2109375000,0.0710636675,33.88
184,8056.8500976562,0.0954589993,33.84
185,7907.7812500000,0.0800562799,33.71
186,7951.5332031250,0.0826962069,33.33
187,7886.5175781250,0.0513559356,33.65
188,8209.1845703125,0.0675054118,33.28
189,8318.1015625000,0.0639667884,33.32
190,7904.5673828125,0.0713776648,33.40
191,8040.3203125000,0.0945776254,33.52
192,7745.9165039062,0.0437999107,33.36
193,8172.1889648438,0.1197836995,33.45
194,8008.2353515625,0.1012580246,33.72
195,8148.9501953125,0.1326342523,33.33
196,8348.9160156250,0.0715024173,33.34
197,8263.8251953125,0.0498068891,33.61
198,7906.2275390625,0.0996678546,33.60
199,7840.9804687500,0.0783305541,33.45
