epoch,vae_loss,disc_loss,time_consumed
121,7252.8461914062,0.1141464636,34.14
122,7284.8588867188,0.1450365931,33.94
123,7213.1918945312,0.1730128229,33.82
124,7294.1791992188,0.1602181345,33.98
125,7299.7900390625,0.1059102789,34.08
126,7288.2241210938,0.2329427302,34.10
127,7190.8144531250,0.0899517164,34.03
128,7194.5312500000,0.1244989485,33.77
129,7161.6479492188,0.1418173164,33.77
130,7219.5659179688,0.1834306717,33.94
131,7294.8730468750,0.1035728008,33.79
132,7159.1660156250,0.0980297774,34.07
133,7030.4072265625,0.0327227302,33.83
134,7151.2255859375,0.0637369379,33.88
135,7143.1069335938,0.0564484596,33.89
136,7155.6352539062,0.1536260545,33.76
137,7287.0600585938,0.2170673162,33.89
138,7121.4775390625,0.1349687278,33.85
139,7294.4794921875,0.1894826591,33.92
140,7198.0498046875,0.1402919590,33.78
141,7239.2998046875,0.0993355811,33.90
142,7332.6313476562,0.1753072888,34.15
143,7319.4599609375,0.1265535504,33.76
144,7322.9467773438,0.1112169772,34.08
145,7317.2177734375,0.1343242228,33.90
146,7257.4018554688,0.1708813906,33.81
147,7238.9516601562,0.0656441152,33.79
148,7127.3457031250,0.0482484251,34.24
149,7246.4277343750,0.1033121943,34.06
150,7348.6250000000,0.1003966704,33.94
151,7353.7177734375,0.1109528542,33.66
152,7138.9472656250,0.1295771003,33.86
153,7132.2998046875,0.0836818814,33.86
154,7257.0083007812,0.1067154035,33.90
155,7135.0073242188,0.0667539313,34.04
156,7143.9833984375,0.1094191819,33.78
157,7165.4594726562,0.1108331010,34.14
158,7283.1508789062,0.1265498549,33.99
159,7208.3461914062,0.1245907098,34.06
160,7289.0576171875,0.1011058390,33.99
161,7194.9350585938,0.1203542054,33.84
162,7214.7543945312,0.0642747134,34.04
163,7202.2592773438,0.0853248760,33.83
164,7205.5297851562,0.0877727345,33.71
165,7037.0556640625,0.0235660095,33.79
166,7136.0795898438,0.1448971778,33.76
167,7092.0585937500,0.1266254038,33.82
168,7327.1577148438,0.1170070767,33.79
169,7243.1508789062,0.1177339628,33.94
170,7254.6796875000,0.0518853515,34.05
171,7180.5683593750,0.0988151059,33.84
172,7159.5771484375,0.0483579300,33.97
173,7069.5693359375,0.0473838970,33.92
174,7061.9594726562,0.0848282129,33.81
175,7189.8706054688,0.1168111265,33.66
176,7283.9140625000,0.1324711144,33.75
177,7421.3217773438,0.1322978139,33.81
178,7377.5942382812,0.0856971592,33.95
179,7320.8920898438,0.0634383485,33.97
180,7342.6069335938,0.0883808434,33.74
181,7330.7587890625,0.1083574519,33.83
182,7386.6323242188,0.0961230919,33.74
183,7295.0170898438,0.1229435503,33.88
184,7338.3100585938,0.0736092851,33.97
185,7385.3437500000,0.1022218242,33.90
186,7259.2871093750,0.1008365974,33.89
187,7375.2324218750,0.1231683791,33.92
188,7300.9121093750,0.0855547339,33.76
189,7359.5908203125,0.0366799310,33.81
190,7443.0415039062,0.0560928211,33.86
191,7359.8793945312,0.0760331899,33.90
192,7237.0654296875,0.0886367932,33.92
193,7401.7890625000,0.0533926338,33.62
194,7387.9545898438,0.1258499920,33.83
195,7422.8647460938,0.1137013212,33.73
196,7385.1669921875,0.1038760543,34.08
197,7241.8046875000,0.0486642495,33.98
198,7307.0043945312,0.0891085565,33.76
199,7311.7158203125,0.1671493798,33.65
