epoch,vae_loss,disc_loss,time_consumed
59,6866.4775390625,0.2307881713,33.82
60,6811.3666992188,0.2504820526,33.89
61,6750.9877929688,0.0012083916,33.57
62,6787.2768554688,0.1474913657,33.79
63,6814.3730468750,0.1488427520,33.95
64,6831.2998046875,0.1847265959,34.08
65,6807.3881835938,0.1432891339,34.02
66,6842.3535156250,0.1931062192,33.47
67,6855.2358398438,0.2745539844,33.61
68,6789.7070312500,0.1031623110,33.99
69,6847.5561523438,0.1712860316,33.55
70,6856.4794921875,0.1977082640,33.96
71,6841.4423828125,0.2103299946,33.76
72,6870.7690429688,0.2464056015,33.83
73,6845.1499023438,0.2156885415,33.53
74,6861.1704101562,0.1946169883,33.68
75,6870.7563476562,0.2532794476,33.87
76,6847.6958007812,0.1924368590,33.97
77,6877.1381835938,0.2492960840,33.46
78,6879.6860351562,0.2703467906,33.80
79,6867.5898437500,0.2779673338,33.90
80,6845.1171875000,0.1750508845,33.71
81,6888.5102539062,0.2665654421,33.71
82,6881.0424804688,0.2619188726,33.83
83,6845.1264648438,0.1739512831,33.58
84,6804.1713867188,0.1151965782,33.71
85,6856.6186523438,0.2180516869,33.59
86,6881.0576171875,0.2644966841,33.91
87,6891.0546875000,0.2285321951,33.92
88,6850.0791015625,0.1681249738,34.04
89,6843.2607421875,0.2489630878,33.65
90,6832.3657226562,0.1804512888,33.65
91,6876.9038085938,0.2037972659,34.15
92,6838.3564453125,0.1861546338,34.01
93,6858.8535156250,0.1896335781,34.38
94,6877.8701171875,0.2646718323,33.71
95,6866.3671875000,0.2400946468,33.52
96,6861.9101562500,0.1590422541,34.10
97,6899.0122070312,0.2936536968,33.80
98,6862.1342773438,0.1709955484,33.57
99,6834.5786132812,0.2120033950,33.77
100,6823.6845703125,0.0849803761,33.71
101,6868.6293945312,0.1983796954,33.70
102,6817.5786132812,0.1639417708,33.77
103,6862.2041015625,0.2011204511,33.91
104,6869.7084960938,0.2187696695,34.12
105,6848.3276367188,0.1561594009,34.23
106,6836.1396484375,0.1367861480,34.34
107,6839.0175781250,0.1633549035,33.76
108,6874.5659179688,0.1916797161,33.59
109,6864.3676757812,0.2505304813,33.82
110,6853.2749023438,0.1588650793,34.05
111,6856.3671875000,0.1583336443,34.16
112,6880.2978515625,0.2415404767,33.88
113,6884.5566406250,0.2279518992,33.58
114,6826.5263671875,0.0895112157,33.50
115,6839.7543945312,0.1182403192,33.55
116,6857.2407226562,0.1619950384,33.79
117,6836.6772460938,0.1322670728,33.69
118,6859.0751953125,0.1998906434,33.76
119,6821.4208984375,0.1486125588,33.73
120,6872.6044921875,0.2042378187,33.85
121,6830.9497070312,0.0965026096,34.24
122,6837.9956054688,0.1726803929,33.86
123,6825.9638671875,0.1112396494,33.81
124,6848.4423828125,0.2550725341,33.97
125,6857.4536132812,0.1922493428,33.76
126,6854.7260742188,0.2042002976,33.71
127,6871.3945312500,0.2086997032,33.67
128,6890.0800781250,0.3085556030,33.98
129,6859.6147460938,0.1442855895,34.06
130,6873.4404296875,0.1979856193,33.74
131,6891.8862304688,0.2783746719,33.68
132,6880.3408203125,0.2141035497,33.39
133,6876.6113281250,0.1978810877,33.72
134,6923.7084960938,0.3136664927,33.90
135,6889.9824218750,0.2075604200,33.63
136,6900.0493164062,0.2219297439,33.50
137,6865.3979492188,0.1515846252,33.80
138,6852.7158203125,0.1348322481,34.04
139,6865.4184570312,0.1510554254,33.57
140,6827.1542968750,0.0593753532,33.79
141,6839.4877929688,0.1273755282,34.07
142,6862.7729492188,0.1566388607,34.05
143,6851.7294921875,0.1460015774,33.71
144,6812.4028320312,0.0498533547,34.04
145,6823.6269531250,0.0917534530,33.81
146,6839.5776367188,0.1288475692,33.79
147,6833.4047851562,0.1865645796,33.91
148,6883.7563476562,0.2128696740,34.05
149,6857.5825195312,0.1504781097,33.83
150,6869.3076171875,0.1264548600,33.95
151,6881.6293945312,0.2000065893,33.62
152,6893.7304687500,0.1782613397,33.82
153,6878.5429687500,0.1743044257,34.15
154,6857.0957031250,0.0976992920,33.58
155,6841.7255859375,0.1099983901,33.94
156,6829.4926757812,0.0749223754,33.78
157,6853.2807617188,0.1441177428,33.40
158,6861.6728515625,0.1380729675,33.93
159,6865.2602539062,0.1140461639,33.80
160,6881.2954101562,0.3004547656,33.49
161,6814.2026367188,0.1046303287,33.67
162,6848.8969726562,0.1643003374,33.52
163,6828.1289062500,0.1182716787,34.11
164,6722.4980468750,0.0017547639,33.81
165,6747.1743164062,0.0006778704,34.05
166,6866.0712890625,0.0634869784,33.50
167,6883.9584960938,0.1727572531,33.59
168,6854.9746093750,0.0806922093,33.59
169,6810.3076171875,0.1608991623,34.13
170,6846.2568359375,0.1730639637,33.52
171,6862.7924804688,0.1496981531,33.70
172,6845.8706054688,0.1193497553,33.90
173,6875.3129882812,0.1878353506,33.69
174,6874.3730468750,0.1499109566,33.63
175,6858.9604492188,0.0982549712,33.90
176,6797.4956054688,0.0849878788,34.06
177,6865.8471679688,0.1857264489,33.65
178,6847.5473632812,0.1563906223,34.09
179,6870.7001953125,0.1458234489,33.63
180,6843.6191406250,0.1393234581,33.62
181,6873.8100585938,0.1264393628,33.75
182,6874.4316406250,0.1644279957,33.84
183,6882.8139648438,0.1498145610,33.62
184,6880.6708984375,0.1269479841,33.54
185,6848.3940429688,0.1758950353,33.82
186,6860.4941406250,0.0874959752,33.70
187,6825.1020507812,0.1181634590,33.62
188,6864.4038085938,0.1350451708,33.67
189,6886.7666015625,0.2023086548,33.41
190,6874.2812500000,0.1162182167,34.14
191,6891.4492187500,0.1653246880,33.66
192,6861.2788085938,0.1185921952,33.60
193,6864.5136718750,0.1007225141,33.67
194,6834.0546875000,0.1288460046,33.45
195,6837.2231445312,0.0882416070,33.74
196,6853.5161132812,0.1056676358,33.60
197,6826.6279296875,0.1027037948,33.55
198,6824.9580078125,0.0821534321,33.78
199,6829.6025390625,0.1220227852,33.56
