epoch,vae_loss,disc_loss,time_consumed
84,5937.5175781250,0.2137784958,31.28
85,5918.5288085938,0.1771423072,31.16
86,5932.5434570312,0.1945829242,31.06
87,5950.5639648438,0.2046401203,31.52
88,5951.2182617188,0.2085724473,31.32
89,5945.3476562500,0.2678048611,31.08
90,5922.3769531250,0.3078216612,31.24
91,5905.6538085938,0.0808604434,31.09
92,5940.8525390625,0.1755368561,31.33
93,5967.8730468750,0.2504473627,31.01
94,5932.1767578125,0.2345742434,31.19
95,5934.6479492188,0.2703849971,31.20
96,5856.3359375000,0.0986840352,31.05
97,5919.6938476562,0.1440261155,31.21
98,5963.4121093750,0.2121471614,31.13
99,5942.3359375000,0.2360187620,31.02
100,5665.1655273438,0.2362315953,31.21
101,5647.5820312500,0.2244591564,31.47
102,5670.2631835938,0.2790753543,31.22
103,5671.9833984375,0.2298161983,31.15
104,5678.5043945312,0.2158376873,31.29
105,5636.4086914062,0.1732857525,31.56
106,5666.1743164062,0.1971517950,31.08
107,5671.6386718750,0.1797977686,31.32
108,5672.7202148438,0.2501911819,30.94
109,5665.9858398438,0.2033235878,31.07
110,5672.0717773438,0.2195324302,31.22
111,5679.1206054688,0.2666479945,31.14
112,5651.8735351562,0.2055894583,31.09
113,5649.5136718750,0.1180075929,30.77
114,5634.4028320312,0.2698419690,31.10
115,5668.2163085938,0.2009648085,31.11
116,5669.0322265625,0.2278435379,31.07
117,5647.7539062500,0.2166136354,31.04
118,5669.8217773438,0.2071233988,31.03
119,5629.2055664062,0.1963503063,31.41
120,5683.1113281250,0.2132920474,31.14
121,5673.2470703125,0.2336143702,31.17
122,5680.1889648438,0.2309130132,30.79
123,5633.7910156250,0.1029007435,31.29
124,5644.5639648438,0.1530359089,31.05
125,5395.0424804688,0.2188919485,31.19
126,5427.1113281250,0.2909580171,31.35
127,5410.4736328125,0.2346615791,31.34
128,5385.1147460938,0.1785476059,31.01
129,5413.5336914062,0.1679316908,31.10
130,5430.0126953125,0.2733579874,31.01
131,5407.3256835938,0.2061588019,31.16
132,5392.5776367188,0.1715597510,31.27
133,5389.4394531250,0.1378080547,31.22
134,5396.7216796875,0.1842805296,30.89
135,5434.2592773438,0.2673299015,31.12
136,5433.3442382812,0.2340075672,31.10
137,5406.5625000000,0.1649515480,30.92
138,5414.1342773438,0.1488812119,31.35
139,5419.9130859375,0.2227787673,31.16
140,5434.5537109375,0.2446521372,31.35
141,5404.0131835938,0.1620932668,31.22
142,5425.6914062500,0.1650777310,31.31
143,5402.7167968750,0.1820980161,31.36
144,5401.9082031250,0.1100577638,31.37
145,5426.3349609375,0.1567359120,31.07
146,5409.5937500000,0.1538788527,31.23
147,5426.8286132812,0.2129605860,30.77
148,5422.3481445312,0.1511743665,31.23
149,5426.1381835938,0.1800330430,30.81
150,5193.4682617188,0.2739326358,31.20
151,5131.4140625000,0.1055603623,30.93
152,5172.4594726562,0.2259770185,31.04
153,5176.4790039062,0.2529036999,30.81
154,5190.5712890625,0.1802686304,30.88
155,5162.0839843750,0.1943732351,31.07
156,5159.0698242188,0.1851316988,30.96
157,5168.2880859375,0.1844559610,31.17
158,5169.3969726562,0.1172980070,31.36
159,5144.3212890625,0.1563662142,31.15
160,5160.7075195312,0.1568270475,31.01
161,5165.9243164062,0.1322230399,31.06
162,5190.0385742188,0.1849819422,30.96
163,5194.2363281250,0.1724765897,31.35
164,5170.0483398438,0.1804575920,31.67
165,5180.8320312500,0.1401991546,31.53
166,5165.2377929688,0.1719970852,30.89
167,5162.8081054688,0.1064353958,30.98
168,5195.2729492188,0.1673670858,31.03
169,5192.2324218750,0.1465970427,31.25
170,5186.0000000000,0.1875654906,31.28
171,5158.5766601562,0.1182240173,30.97
172,5167.6391601562,0.1230136752,30.91
173,5154.0239257812,0.1717170179,30.87
174,5142.0170898438,0.0512645915,31.26
175,4914.0805664062,0.1476839930,30.94
176,4925.7822265625,0.1526501775,30.94
177,4902.8325195312,0.1780911088,30.82
178,4897.4501953125,0.0768364966,30.89
179,4921.0732421875,0.0983776972,30.99
180,4933.9467773438,0.1980288476,31.12
181,4955.8520507812,0.2239266187,31.18
182,4935.5009765625,0.1479506642,31.45
183,4937.4291992188,0.1281901300,31.29
184,4950.2988281250,0.2737550437,31.16
185,4928.6137695312,0.1619855762,31.25
186,4927.9106445312,0.1051060557,30.90
187,4936.6044921875,0.1212072894,31.01
188,4959.5639648438,0.1005374044,31.07
189,4959.3720703125,0.1312852502,31.00
190,4926.8779296875,0.1424562335,31.24
191,4933.5107421875,0.1439099908,31.09
192,4937.9628906250,0.1529301405,31.15
193,4894.6484375000,0.1084461063,30.91
194,4878.5180664062,0.1396286339,31.08
195,4890.4082031250,0.0901513472,31.43
196,4880.9125976562,0.0708294660,30.93
197,4889.3510742188,0.1149796396,31.21
198,4920.8837890625,0.1621714532,30.93
199,4926.6816406250,0.1721048355,31.20
