epoch,vae_loss,disc_loss,time_consumed
63,6224.3911132812,0.3418507874,45.05
64,6211.7089843750,0.3013299406,45.25
65,6121.7724609375,0.1445601434,45.64
66,6205.7001953125,0.2627701461,45.30
67,6225.2822265625,0.4486102164,45.16
68,6243.8125000000,0.4461641610,45.20
69,6236.6918945312,0.3720400035,45.35
70,6243.4487304688,0.4250746965,45.16
71,6180.1279296875,0.0858024806,45.29
72,6223.3090820312,0.3449340761,45.23
73,6229.8989257812,0.4048647285,45.45
74,6239.8984375000,0.3654614389,45.41
75,5929.8574218750,0.3454222977,45.29
76,5932.4956054688,0.3199770749,45.47
77,5942.5507812500,0.3974883556,45.31
78,5908.0888671875,0.1756701171,45.34
79,5930.9223632812,0.3840951920,45.30
80,5908.0283203125,0.2098523527,45.10
81,5908.4980468750,0.2497742474,44.97
82,5931.9208984375,0.4333066642,45.34
83,5917.3574218750,0.2810973227,44.96
84,5931.6054687500,0.2938155830,44.94
85,5910.1259765625,0.3188538849,44.92
86,5926.4316406250,0.3420906961,45.19
87,5943.8808593750,0.3236086667,45.28
88,5944.3984375000,0.3482200503,45.28
89,5917.5678710938,0.3084196448,45.21
90,5891.4545898438,0.2579711378,45.40
91,5876.7753906250,0.0764803439,45.33
92,5935.1508789062,0.3520649374,45.15
93,5952.1054687500,0.4047185779,45.07
94,5949.4355468750,0.3397867084,45.08
95,5867.6621093750,0.1123764142,45.11
96,5865.2587890625,0.0911195353,45.39
97,5907.0136718750,0.1955541521,45.19
98,5947.7407226562,0.3619008660,45.37
99,5889.6035156250,0.2248211503,45.23
100,5651.9243164062,0.3407669663,45.30
101,5655.5400390625,0.3695407808,45.29
102,5650.1176757812,0.3583779931,45.30
103,5621.7768554688,0.1886860877,45.61
104,5677.6684570312,0.4276855588,45.38
105,5670.3789062500,0.4297477901,45.43
106,5660.4575195312,0.3716260195,45.19
107,5680.7392578125,0.3962250650,45.06
108,5681.0205078125,0.3851286769,44.90
109,5673.5859375000,0.3670901954,45.20
110,5671.9833984375,0.3566094935,45.52
111,5660.6601562500,0.2828666270,45.31
112,5667.8769531250,0.2696009278,45.13
113,5648.0024414062,0.2158887535,45.62
114,5657.9204101562,0.2559463084,45.21
115,5652.8452148438,0.3116133511,45.07
116,5670.8349609375,0.2928414941,45.33
117,5669.1713867188,0.2756264508,45.29
118,5686.5703125000,0.3549659252,45.15
119,5665.1025390625,0.2383563221,45.18
120,5677.7666015625,0.3153312802,45.07
121,5671.7163085938,0.2573353052,44.99
122,5646.3999023438,0.1646128297,45.25
123,5667.3896484375,0.2539636195,45.39
124,5642.8007812500,0.2367842197,45.18
125,5395.5610351562,0.3234899938,45.33
126,5406.0063476562,0.3476558924,45.30
127,5423.6406250000,0.3078957200,45.41
128,5352.2333984375,0.1740007401,45.28
129,5347.3276367188,0.1447771639,45.37
130,5351.9609375000,0.1836930066,45.44
131,5349.5629882812,0.1228233650,45.22
132,5381.2246093750,0.2196777463,45.32
133,5420.1528320312,0.3081713319,45.44
134,5376.5625000000,0.1667110920,45.47
135,5422.2768554688,0.3219419718,45.33
136,5433.2338867188,0.2992472351,45.16
137,5434.1518554688,0.2843981981,45.25
138,5411.8305664062,0.2329631597,45.14
139,5401.1904296875,0.2268780172,45.40
140,5431.8095703125,0.2486785352,45.40
141,5362.3110351562,0.1439128369,45.37
142,5418.2084960938,0.1978420168,45.31
143,5363.9165039062,0.0849699527,45.25
144,5379.6826171875,0.1748850793,45.40
145,5422.5395507812,0.2760874927,45.18
146,5378.8920898438,0.2168089449,45.32
147,5412.6147460938,0.2594356537,45.01
148,5365.0795898438,0.0782908499,45.39
149,5400.5664062500,0.3202247024,45.08
150,5174.7802734375,0.3138782680,45.17
151,5165.1865234375,0.2308048606,45.28
152,5170.2412109375,0.2378527671,45.20
153,5145.6899414062,0.2522544861,45.35
154,5051.8266601562,0.0033315094,45.23
155,5037.0698242188,0.0090680392,45.31
156,5129.8046875000,0.1198076010,44.98
157,5094.2075195312,0.1333192736,44.90
158,5038.3168945312,0.0109696658,44.88
159,5116.4257812500,0.0877966285,44.93
160,5096.2587890625,0.0016704217,44.87
161,5132.8442382812,0.3612140715,44.96
162,5114.4575195312,0.1086704805,45.32
163,5080.3085937500,0.1053448319,45.32
164,5166.4804687500,0.2628044188,45.26
165,5194.7182617188,0.3424123824,45.35
166,5155.0083007812,0.1924392283,45.19
167,5181.2602539062,0.3031973541,45.15
168,5150.3344726562,0.1935569644,45.26
169,5170.8862304688,0.2326575965,45.43
170,5184.8964843750,0.2428004444,45.06
171,5170.5083007812,0.2006001174,44.87
172,5189.6293945312,0.1759558767,45.11
173,5165.8964843750,0.2036429197,45.12
174,5151.7075195312,0.1169777736,45.15
175,4925.0312500000,0.1853614599,45.31
176,4937.9492187500,0.1893753111,45.08
177,4953.0493164062,0.2154408544,45.35
178,4961.0380859375,0.1759487242,45.47
179,4952.5400390625,0.1949431002,45.21
180,4944.2001953125,0.1788233370,45.20
181,4953.3798828125,0.1585126519,45.14
182,4978.5268554688,0.1680114418,45.40
183,4961.6879882812,0.1702613384,45.07
184,4908.0566406250,0.1478691101,45.06
185,4934.9052734375,0.2023376971,44.96
186,4954.8305664062,0.1738615036,44.90
187,4961.2070312500,0.1242607385,44.85
188,4953.7880859375,0.1485583484,44.85
189,4939.1401367188,0.1891440749,44.92
190,4952.6660156250,0.1441859454,44.90
191,4958.9780273438,0.2107636631,44.91
192,4976.3422851562,0.2048386484,44.87
193,4938.6293945312,0.0738848969,44.91
194,4918.9492187500,0.0825443342,44.96
195,4886.6333007812,0.1145735756,44.86
196,4911.2348632812,0.1689023525,44.89
197,4973.1645507812,0.1571855098,44.99
198,4977.2827148438,0.1808299273,45.14
199,4985.9868164062,0.1029230282,45.04
200,4747.7685546875,0.2044592351,44.89
201,4697.1787109375,0.1601111740,45.02
202,4686.4970703125,0.1435110420,45.21
203,4638.7211914062,0.1039667130,45.16
204,4644.8159179688,0.0598411560,45.12
205,4682.0751953125,0.0657203645,45.32
206,4680.6972656250,0.1394385397,45.42
207,4718.6362304688,0.1861961633,45.48
208,4725.7539062500,0.2029109299,45.30
209,4738.6435546875,0.1511060297,45.19
210,4726.9335937500,0.1300609261,44.94
211,4674.3129882812,0.1150517911,44.93
212,4696.3496093750,0.0794726014,45.09
213,4684.4042968750,0.1649317443,44.93
214,4689.7382812500,0.1286012083,44.93
215,4700.2470703125,0.1166304126,44.86
216,4719.6474609375,0.1170600578,44.93
217,4699.0498046875,0.1266138852,45.12
218,4667.4877929688,0.0510335229,45.39
219,4719.2436523438,0.1537382752,45.41
220,4771.2983398438,0.1978547871,45.33
221,4728.3437500000,0.0899892002,45.12
222,4749.0288085938,0.1351986676,45.07
223,4761.0375976562,0.1154866517,45.24
224,4723.1093750000,0.1364202201,45.29
225,4556.5878906250,0.1120073646,45.42
226,4576.2871093750,0.1563092619,45.19
227,4540.3935546875,0.1436668485,45.23
228,4488.4482421875,0.2379879951,45.26
229,4497.9711914062,0.1241705865,45.22
230,4505.2368164062,0.1294462681,45.17
231,4527.7416992188,0.1241686195,45.47
232,4511.8588867188,0.0741021261,45.26
233,4531.9443359375,0.1077432036,45.19
234,4508.8974609375,0.1278065294,45.33
235,4523.8017578125,0.1260225028,45.22
236,4491.1777343750,0.1557416916,45.24
237,4475.8232421875,0.0903999209,45.34
238,4473.3735351562,0.0410380252,45.24
239,4432.0917968750,0.0419427752,45.13
240,4485.8183593750,0.1177439392,45.01
241,4489.9887695312,0.1443463713,45.44
242,4522.2656250000,0.1247640550,45.42
243,4507.6909179688,0.1360633820,45.18
244,4498.1479492188,0.1173655987,45.30
245,4534.0864257812,0.1005120501,45.21
246,4491.6118164062,0.0707405657,44.96
247,4501.5249023438,0.1380874366,45.06
248,4524.5800781250,0.1500344425,45.05
249,4521.9990234375,0.1418451667,44.91
250,4326.6923828125,0.1000294983,45.04
251,4343.5039062500,0.1120516285,45.09
252,4319.3696289062,0.1165351123,45.44
253,4300.1992187500,0.1066974923,45.25
254,4288.6040039062,0.0927852988,45.16
255,4322.2275390625,0.0855567381,45.20
256,4335.9360351562,0.1145680100,45.20
257,4333.8920898438,0.0757549480,45.34
258,4316.7397460938,0.0705647543,45.39
259,4319.3637695312,0.0846213102,45.29
260,4342.4873046875,0.0779325292,45.27
261,4353.1596679688,0.1774900109,45.35
262,4297.9335937500,0.0628613085,45.37
263,4284.0219726562,0.1571803093,45.29
264,4314.2534179688,0.0672999099,45.09
265,4293.3027343750,0.0999440327,45.30
266,4329.3408203125,0.1426854134,45.12
267,4285.3540039062,0.0889171660,45.34
268,4298.2275390625,0.1083496436,45.14
269,4299.3266601562,0.0933539495,45.05
270,4292.7841796875,0.0522154085,44.93
271,4283.8745117188,0.1031173319,44.91
272,4297.1005859375,0.0994339287,44.92
273,4290.5708007812,0.1217489466,45.31
274,4266.1479492188,0.1119355485,45.20
275,4110.2470703125,0.0924948826,45.23
276,4094.9375000000,0.0857390165,45.16
277,4100.4130859375,0.1408098787,45.37
278,4065.9477539062,0.0676188543,45.07
279,4096.2109375000,0.0685309991,45.33
280,4099.7490234375,0.0567330047,45.24
281,4109.0683593750,0.0619910620,45.41
282,4055.9597167969,0.0787143111,45.36
283,4089.6657714844,0.0681948885,45.27
284,4062.1254882812,0.0358028896,45.12
285,4109.6230468750,0.1195457354,45.40
286,4104.4624023438,0.1573181897,45.11
287,4107.3334960938,0.0972098410,44.98
288,4094.5295410156,0.1010826454,44.97
289,4113.7163085938,0.0892367437,45.34
290,4130.3603515625,0.1202046424,45.43
291,4139.1220703125,0.0690905377,45.36
292,4163.5493164062,0.0958940983,45.18
293,4112.0341796875,0.0355040543,45.27
294,4107.2758789062,0.0813621134,45.26
295,4059.8212890625,0.0893879756,45.41
296,4053.2968750000,0.0587939322,45.32
297,4087.8945312500,0.1115010753,45.31
298,4140.6665039062,0.0863953978,45.22
299,4140.2202148438,0.1186993197,45.31
300,3894.9045410156,0.1115623415,45.14
301,3862.9509277344,0.0593796968,45.18
302,3848.9833984375,0.1132321358,45.14
303,3859.1674804688,0.0589626506,44.84
304,3879.7121582031,0.0409868434,45.18
305,3901.6110839844,0.0875152871,45.15
306,3894.6394042969,0.0713910833,45.48
307,3855.5156250000,0.0710285753,45.23
308,3876.7253417969,0.1055836976,45.44
309,3887.5541992188,0.1541534662,45.19
310,3914.1074218750,0.0844334811,45.34
311,3895.8723144531,0.0901520699,45.36
312,3916.1315917969,0.0699386597,44.96
313,3896.6384277344,0.1051699445,45.00
314,3881.2785644531,0.0171278585,44.90
315,3872.2871093750,0.0632652417,44.89
316,3920.0832519531,0.0949201658,44.95
317,3903.4675292969,0.0755387321,45.10
318,3948.6374511719,0.0756553486,45.13
319,3927.6147460938,0.1242624372,44.95
320,3956.5444335938,0.0692493618,45.38
321,3942.5620117188,0.1184020415,45.23
322,3957.3532714844,0.0722130537,44.84
323,3922.5083007812,0.0404170565,44.93
324,3915.5778808594,0.0217884090,45.24
325,3788.9394531250,0.1032725796,45.36
326,3761.9404296875,0.0612378791,45.25
327,3716.3449707031,0.1175969541,45.17
328,3741.0581054688,0.0740102008,45.39
329,3736.9367675781,0.1266941726,45.42
330,3752.7634277344,0.0744348913,45.08
331,3758.1977539062,0.0623686314,45.30
332,3764.7485351562,0.1043613777,45.08
333,3771.7050781250,0.0600472353,45.38
334,3751.4631347656,0.1165220067,45.04
335,3725.2834472656,0.0563352592,45.10
336,3710.9912109375,0.0388164148,45.06
337,3740.5737304688,0.0335390009,45.14
338,3756.0402832031,0.0777532235,45.24
339,3757.0012207031,0.0808698609,45.39
340,3749.7934570312,0.0902831182,45.21
341,3743.8503417969,0.0531433299,45.30
342,3675.3554687500,0.0071033537,45.19
343,3728.8371582031,0.0129376315,45.25
344,3682.0078125000,0.0419005565,45.20
345,3762.8171386719,0.0415333919,45.30
346,3798.5026855469,0.0431600921,45.09
347,3788.4963378906,0.0245325640,45.01
348,3805.7934570312,0.0528352745,44.92
349,3730.3503417969,0.0359185748,45.19
350,3600.9746093750,0.1391622126,44.98
351,3666.9101562500,0.0944708735,44.96
352,3658.1987304688,0.0271614250,45.19
353,3626.0402832031,0.0903978795,44.94
354,3614.5703125000,0.0798043981,45.30
355,3632.5078125000,0.0415536948,45.29
356,3596.5888671875,0.0408073366,44.89
357,3616.0490722656,0.0873020366,45.25
358,3632.1799316406,0.0975316614,45.06
359,3625.3732910156,0.0831717178,45.16
360,3570.2065429688,0.1032898352,45.52
361,3583.4638671875,0.0673531145,45.27
362,3579.6999511719,0.0751745105,45.29
363,3559.3415527344,0.0450042002,45.50
364,3637.1425781250,0.0532262288,45.34
365,3622.9448242188,0.0836341754,45.45
366,3560.5061035156,0.0288464800,45.43
367,3541.1940917969,0.0417158194,45.31
368,3608.7841796875,0.0429228283,45.55
369,3630.9560546875,0.1168732643,45.32
370,3606.1010742188,0.0728834942,45.10
371,3564.8193359375,0.1370498389,45.33
372,3549.4208984375,0.0506205112,45.17
373,3560.3718261719,0.0628040060,45.04
374,3581.4665527344,0.1493019313,44.99
375,3428.0842285156,0.0583402626,45.02
376,3432.7680664062,0.1010755822,44.97
377,3391.7783203125,0.0968730450,45.12
378,3404.9443359375,0.0482541136,45.33
379,3372.7209472656,0.1066468358,45.12
380,3401.6430664062,0.0882888958,45.16
381,3393.1364746094,0.0462246686,45.22
382,3449.4565429688,0.0549699441,45.29
383,3478.7844238281,0.0365252048,45.33
384,3466.2739257812,0.0222693831,45.27
385,3319.6628417969,0.0063484772,45.24
386,3416.2429199219,0.0546477549,45.24
387,3451.8330078125,0.0237517320,45.25
388,3477.5263671875,0.0399818979,45.16
389,3504.9829101562,0.0773983523,45.10
390,3498.9250488281,0.0701442882,45.13
391,3485.5981445312,0.0826020017,44.95
392,3506.7365722656,0.0559388138,44.86
393,3456.8107910156,0.0795584843,45.07
394,3486.3596191406,0.0815286860,45.26
395,3498.6574707031,0.0417814590,45.48
396,3461.8981933594,0.0624482967,45.21
397,3443.3486328125,0.1527876705,45.11
398,3465.3518066406,0.0800312608,45.22
399,3461.8542480469,0.0779212937,45.23
400,3352.6901855469,0.0415459536,45.05
401,3363.1423339844,0.0618387274,45.43
402,3366.0407714844,0.0792417228,45.14
403,3319.8723144531,0.0733566880,45.33
404,3303.9479980469,0.0424259193,45.33
405,3332.3134765625,0.0258294288,45.07
406,3295.5065917969,0.0511986054,45.03
407,3292.1264648438,0.0442830846,44.91
408,3347.6445312500,0.0763880536,45.15
409,3355.7985839844,0.0867725536,45.47
410,3340.2790527344,0.0723064840,45.26
411,3313.8891601562,0.0743887126,45.32
412,3315.5429687500,0.0333515592,45.28
413,3368.6411132812,0.0754138231,45.28
414,3314.1528320312,0.0358424075,45.09
415,3285.3801269531,0.0353015848,44.92
416,3307.5600585938,0.0548530668,45.18
417,3329.0490722656,0.0509302728,45.41
418,3311.7500000000,0.0851910189,45.25
419,3336.8911132812,0.0343001299,45.30
420,3280.7573242188,0.0704659373,45.18
421,3339.3081054688,0.0433426090,45.20
422,3323.2097167969,0.0895936266,45.31
423,3362.4375000000,0.0534648448,45.43
424,3342.9487304688,0.0559083857,45.16
425,3222.2297363281,0.0757881552,45.05
426,3196.4348144531,0.1006943136,45.26
427,3177.5825195312,0.1375364810,44.91
428,3209.9323730469,0.0619515739,45.04
429,3181.4506835938,0.0649289191,45.26
430,3150.5861816406,0.0438458510,45.33
431,3126.1887207031,0.0292830709,45.38
432,3126.9768066406,0.0226671435,45.39
433,3160.9709472656,0.0170550514,45.47
434,3196.8034667969,0.0129063567,45.41
435,3197.1755371094,0.0122812809,45.07
436,3128.1652832031,0.0056117177,44.91
437,3157.3156738281,0.0035014788,45.26
438,3157.9052734375,0.0763170272,45.30
439,3189.7741699219,0.0323151425,45.20
440,3203.7397460938,0.0506555997,45.44
441,3217.5703125000,0.0170961302,44.93
442,3306.6738281250,0.0267824605,44.88
443,3261.7087402344,0.0278430451,45.04
444,3249.5114746094,0.0126470039,44.97
445,3262.0068359375,0.0134937102,44.94
446,3239.9665527344,0.0138332276,44.86
447,3159.1269531250,0.0202757549,44.92
448,3350.5861816406,0.0236551575,45.08
449,3323.8574218750,0.0114073930,45.03
450,3148.7263183594,0.0866850242,45.35
451,3043.9633789062,0.1155218631,45.40
452,3031.8352050781,0.0922879800,44.97
453,3084.6799316406,0.0635170862,45.29
454,3065.8393554688,0.0663657933,45.05
455,3049.3378906250,0.0245385766,45.25
456,3216.9545898438,0.0655496791,45.13
457,3136.9028320312,0.0345357433,45.37
458,3064.5417480469,0.0206800736,45.25
459,3064.9643554688,0.2067915350,45.49
460,3106.2224121094,0.0453084372,45.38
461,3111.4287109375,0.0287165102,44.89
462,3141.9787597656,0.0250063445,45.30
463,3117.5522460938,0.0319604054,45.19
464,3088.1140136719,0.0578534193,45.11
465,3060.6916503906,0.0473570749,45.29
466,3119.7526855469,0.0712789446,45.41
467,3180.2192382812,0.0600722358,45.22
468,3204.3293457031,0.0411408059,45.34
469,3164.6806640625,0.0595977940,45.23
470,3113.3823242188,0.0337584801,45.07
471,3094.8940429688,0.0510239154,45.21
472,3145.0610351562,0.0339502096,45.28
473,3130.8452148438,0.0627410784,45.15
474,3204.0361328125,0.0603215098,45.46
475,3058.2648925781,0.0395087637,45.39
476,2986.7434082031,0.0458736569,45.26
477,3089.0676269531,0.0296751559,45.34
478,3103.7380371094,0.0411868356,45.28
479,3083.9575195312,0.0595378168,45.19
480,3075.5207519531,0.0429200158,45.43
481,2963.1809082031,0.0202299170,45.43
482,2984.6416015625,0.0280025229,45.42
483,3041.7600097656,0.0407057591,45.11
484,3071.3369140625,0.0204595253,45.21
485,3041.6831054688,0.0327245444,45.23
486,3114.5454101562,0.0293609388,45.31
487,3000.0949707031,0.0309819002,45.37
488,3029.0568847656,0.0424256139,45.24
489,3045.1953125000,0.0670767203,45.03
490,2971.4245605469,0.0283382349,44.90
491,2877.2565917969,0.0653767809,44.97
492,2937.1791992188,0.0626857728,45.05
493,2977.2182617188,0.0537334159,45.29
494,2980.7082519531,0.0424631834,45.26
495,2996.6022949219,0.0708558634,45.17
496,3037.3442382812,0.0364654176,45.08
497,3043.1806640625,0.0460792966,44.91
498,3014.8776855469,0.0458174646,44.96
499,3010.5908203125,0.0519505553,44.93
500,2805.6279296875,0.0296075363,45.17
501,2937.6740722656,0.0386977084,45.11
502,3003.6679687500,0.0557195507,44.94
503,2915.0380859375,0.0722806975,45.01
504,2925.3249511719,0.0385939628,45.00
505,2901.2658691406,0.0312023442,45.25
506,2814.2773437500,0.0765176341,45.43
507,2790.5175781250,0.0156005574,45.21
508,2772.0417480469,0.0414017290,45.25
509,2797.4323730469,0.1302445978,45.32
510,2764.7556152344,0.0414091311,45.07
511,2895.4384765625,0.0680691451,45.23
512,2835.8120117188,0.0345627181,45.25
513,2905.3239746094,0.0413172469,45.35
514,2803.7521972656,0.0447881483,45.22
515,2943.8215332031,0.0787207708,45.18
516,2892.3012695312,0.0570881590,45.31
517,2925.5935058594,0.0266781431,45.41
518,2947.6979980469,0.0924075544,45.42
519,2924.4995117188,0.0832014158,45.29
520,2940.3725585938,0.0619032681,45.49
521,2926.4296875000,0.0651928782,45.45
522,2962.4470214844,0.0439699255,45.24
523,2825.0246582031,0.0004368048,45.38
524,2761.6528320312,0.0049175415,45.58
525,2652.5805664062,0.0033804872,45.24
526,2702.5961914062,0.0551636480,45.24
527,2803.6127929688,0.0163212456,45.55
528,2656.7822265625,0.0043258821,45.43
529,2707.6452636719,0.0052436804,45.34
530,2781.5314941406,0.0366412401,45.32
531,2813.4704589844,0.0927475467,44.97
532,2767.2355957031,0.1121865734,45.23
533,2814.4218750000,0.0265184585,45.45
534,2894.6801757812,0.0518390313,45.46
535,2836.7917480469,0.0455672853,45.24
536,2924.7963867188,0.0365824252,45.39
537,2776.1022949219,0.0113498066,45.16
538,2740.3444824219,0.0121948896,44.99
539,2770.3281250000,0.0339448154,45.21
540,2819.5808105469,0.0100172032,45.34
541,2765.9938964844,0.0798728988,45.27
542,2744.9606933594,0.0129062086,45.11
543,2841.9926757812,0.0780959949,45.34
544,2767.3540039062,0.0151626654,45.21
545,2950.7250976562,0.0136515498,45.10
546,2744.5368652344,0.0163347628,45.28
547,2734.6240234375,0.0839785859,45.09
548,2758.5590820312,0.0180021618,45.12
549,2821.8906250000,0.0236178860,45.08
550,2740.6704101562,0.1071046069,45.00
551,2691.0412597656,0.0353827290,45.00
552,2782.7128906250,0.0205871258,45.07
553,2581.6208496094,0.0190781727,44.96
554,2565.3918457031,0.0273689292,45.03
555,2475.6718750000,0.0979058072,45.48
556,2623.6120605469,0.0381717533,45.44
557,2751.4819335938,0.0985376835,45.26
558,2590.7185058594,0.0085477997,45.33
559,2555.7114257812,0.0240750425,45.11
560,2672.0217285156,0.0376426838,45.22
561,2767.9335937500,0.0279729180,45.26
562,2761.7778320312,0.0096268691,45.16
563,2657.7287597656,0.1109379306,45.19
564,2481.2800292969,0.0220418666,45.21
565,2554.4860839844,0.0391147695,45.24
566,2578.0681152344,0.0606538057,45.31
567,2715.9458007812,0.0431060977,45.36
568,2724.3481445312,0.0582915843,45.11
569,2678.8745117188,0.0121935010,45.38
570,2641.9267578125,0.0186215304,45.57
571,2780.4760742188,0.0344081558,44.96
572,2752.4934082031,0.0261114109,45.35
573,2687.0249023438,0.0239527673,45.39
574,2736.8190917969,0.0458834581,45.27
575,2596.7312011719,0.0760999024,45.33
576,2583.4851074219,0.0259841569,45.34
577,2529.4008789062,0.0379632227,45.24
578,2533.8010253906,0.0256791823,45.28
579,2639.2023925781,0.0093834698,45.18
580,2675.2963867188,0.0305211730,45.07
581,2616.9973144531,0.0179760102,45.03
582,2631.7834472656,0.0130933775,45.00
583,2477.8366699219,0.0034122674,44.90
584,2575.1208496094,0.0159880072,44.95
585,2620.0651855469,0.0609637313,44.96
586,2603.2441406250,0.0277619697,44.91
587,2660.3776855469,0.0516291671,44.94
588,2673.2614746094,0.0547066219,45.09
589,2549.3198242188,0.0234591905,45.10
590,2617.4882812500,0.0465887636,45.02
591,2667.2514648438,0.0226376839,44.99
592,2709.8574218750,0.0539541095,45.22
593,2694.9104003906,0.0565844513,45.23
594,2563.2856445312,0.0207876191,45.23
595,2569.2380371094,0.0206269063,45.05
596,2594.7551269531,0.0728689283,45.37
597,2499.6467285156,0.0113054765,44.95
598,2555.6450195312,0.0375063010,45.19
599,2573.1872558594,0.0174652338,45.23
